no,text,polarity
718,RT Dirumah aja Negatif Corona Positif depresi,Neutral
719,corona memmang berbahay https t co I8b0Rgl2N7,Positive
720,RT Antisipasi Penyebaran Virus Corona Kendaraan Keluar Masuk Magelang Disemprot Disinfektan https t co OcC32NgUxL Jaten,Neutral
721,RT mdk Kalo di jakarta ada bintangemon yg ngebahas corona dari sisi komedi mari kita sambut versi jowone alias enak banget mas,Positive
722,Lagi krisis kehidupan wkwk corona dimana mana pintu akherat terbuka malekat lagi sibuk ngurus notulensi https t co RjES49nwbB,Positive
723,RT Mustahil Covid 19 akan sembuh sebelum ramadhan Tgok angka setiap hari yang cecah 100 mustahil utk kita kekang corona Ak,Neutral
724,RT Kalau mau jujur saya memang sangat takut dengan virus corona Tapi saya lebih takut kalau tidak bisa kasih makan keluarga,Positive
725,RT Dokter dan Perawat Dinilai Lebih Butuh Rapid Test Corona Dibandingkan Anggota DPR https t co vMgFVhjWZU,Positive
726,RT nakula Setelah melakukan LockDown secara pribadi ternyata yang paling berat adalah melawan rasa bosan Coba aku punya perempuan,Negative
727,RT Warga AS Tewas Usai Tenggak Chloroquine untuk Cegah Corona https t co gNSJEgBCid,Neutral
728,RT Anggota dpr dites corona malah positif korupsi,Negative
729,RT BreakingNews Presiden Jokowi memutuskan untuk meniadakan pelaksanaan ujian nasional UN tahun 2020 Keputusan ini untuk men,Neutral
730,Demi Keselamatan Siswa dari Corona Pemerintah Tiadakan UN SD Hingga SMA https t co l55uIYkkRZ https t co E7HMET2RH9,Neutral
731,RT Dirumah aja Negatif Corona Positif depresi,Neutral
732,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
733,RT Tokopedia OVO dan Grab mendonasikan masing masing Rp 1 miliar total Rp 3 miliar untuk membantu memerangi COVID 19 https,Positive
734,RT TOLONG BANTU SHARE DONG GA TEGA AKU LIATNYA SEDANG ADA WABAH CORONA KAYAKGINI UNBK https t co 5xHsoEYYcx,Positive
735,RT Virus corona akan musnah Kemudian datanglah ramadhan dengan segala kebaikan di dalamnya dengan izin Allah Amiin,Positive
736,RT Bukan masalah izin sih Ini masalah kesadaran diri dan tidak egois memikirkan kepentingan yg lain bukan cuma utk diri sendiri,Positive
737,Wabah corona menunjukkan wajah kapitalisme sebenarnya tidakkah engkau merindukan islam untuk mengatur kehidupan https t co KEIEkFMplg,Positive
738,RT mdk Kalo di jakarta ada bintangemon yg ngebahas corona dari sisi komedi mari kita sambut versi jowone alias enak banget mas,Positive
739,RT Senayan City Lippo Puri Mal dan Central Park tutup mulai 23 Maret hingga 5 April untuk cegah penyebaran corona kumparanNE,Neutral
740,RT mdk Kalo di jakarta ada bintangemon yg ngebahas corona dari sisi komedi mari kita sambut versi jowone alias enak banget mas,Positive
741,RT Ayoo gaes yang udah libur dan bisa dirumah aja plis banget social distancing biar bisa memutus rantai corona dan biar kita,Positive
742,RT mampus remedial moral semua itu https t co OnlHzXKmsy,Negative
743,RT Dirumah aja Negatif Corona Positif depresi,Neutral
744,RT Dirumah aja Negatif Corona Positif depresi,Neutral
745,RT UNBK kini berada di peringkat teratas trending topik Twitter Indonesia kumparanTECH https t co 8iuLwKNPS8,Neutral
746,Ada gak yang lagi putus atau rencana mau mutusin pasangannya pake alasan karena wabah corona dan saatnya bertaubat,Negative
747,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
748,RT masa saat ini ketika kita membaca berita atau cerita tentang gejala virus corona atau COVID19 dan tiba2 kita merasa tenggoro,Positive
749,RT Anggota dpr dites corona malah positif korupsi,Negative
750,RT yang paling berhak dapat rapid test kit corona berdasarkan urutan prioritas 1 Tenaga medis 2 Keluarga tenaga medis 3 K,Positive
751,RT Video ajakan menangkal virus corona ini lucu dan mendidik dan juga penuh sindiran sisi lain dari kehidupan umat Hindu,Neutral
752,RT Dirumah aja Negatif Corona Positif depresi,Neutral
753,RT Bukan masalah izin sih Ini masalah kesadaran diri dan tidak egois memikirkan kepentingan yg lain bukan cuma utk diri sendiri,Positive
754,RT Wish 2020 Corona selesai terus bahagia dan punya duit banyak Udah itu aja dulu gamau yang macem macem,Positive
755,Teruntuk kamu yang biasanya ngajak putus alesanya mau Fokus UN Sekarang UN di tiadakan Ku tunggu alasan terbarumu https t co KmwoAKkE1u,Negative
756,RT Video ajakan menangkal virus corona ini lucu dan mendidik dan juga penuh sindiran sisi lain dari kehidupan umat Hindu,Neutral
757,RT news Efek virus corona kini sudah hampir merata di yogyakarta termasuk Pasar Beringharjo yang sudah mulai menutup toko toko da,Neutral
758,RT abis corona clear aku mau peluk pacarku 10 jam gamau tau,Negative
759,Corona now Hantavirus Wa dem ppl ya deh pon https t co k36LpC8DOb,Negative
760,RT mampus remedial moral semua itu https t co OnlHzXKmsy,Negative
761,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
762,RT Video ajakan menangkal virus corona ini lucu dan mendidik dan juga penuh sindiran sisi lain dari kehidupan umat Hindu,Neutral
763,RT Ketika Habib Ali al Jufri Bertanya Habib Umar Ihwal Corona https t co gH4PSJ67L2 https t co zrL9XyfMxr,Neutral
764,RT Anggota dpr dites corona malah positif korupsi,Negative
765,U Ujian N Nasional B Batal K Karena corona UNBK,neutral
766,Tugas Negara adalah melindungi rakyatnya jangan biarkan corona menginvasi tanpa perlindungan LawanHerdImmunity https t co pq9oQI2kEV,Positive
767,RT Virus corona akan musnah Kemudian datanglah ramadhan dengan segala kebaikan di dalamnya dengan izin Allah Amiin,Positive
768,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
769,Woy corona cepetan napa lu pergi ah,Positive
770,RT Mustahil Covid 19 akan sembuh sebelum ramadhan Tgok angka setiap hari yang cecah 100 mustahil utk kita kekang corona Ak,Neutral
771,Pengen ciuman tapi takut corona,Negative
772,RT Terlalu cepat dipublikasikan Presiden Jokowi sudah sidak Ternyata belum siap Kasihan rakyat yg PDP antri tanpa kejelasan,Neutral
773,RT yang paling berhak dapat rapid test kit corona berdasarkan urutan prioritas 1 Tenaga medis 2 Keluarga tenaga medis 3 K,Positive
774,RT Dirumah aja Negatif Corona Positif depresi,Neutral
775,RT Tes Masal Covid 19 atau Corona dimulai Rabu 24 Maret 2020 Namun hanya sebagian warga yang bisa mengikuti tes tersebut Bagi,Neutral
776,RT Warga AS Tewas Usai Tenggak Chloroquine untuk Cegah Corona https t co gNSJEgBCid,Neutral
777,RT Guru Besar UGM Meninggal Dunia Usai Positif Virus Corona https t co 6NXVRgfGEd,Neutral
778,RT Mengapa sekolah sekolah seharusnya lebih rileks urusan tugas akademis apalagi di tengah pandemi Corona A THREAD,Neutral
779,RT Prosedur ketat dilakukan dalam penanganan jenazah Guru Besar Farmakologi UGM Prof Iwan Dwiprahasto yang meninggal di RSUP Dr,Neutral
780,RT Bukan masalah izin sih Ini masalah kesadaran diri dan tidak egois memikirkan kepentingan yg lain bukan cuma utk diri sendiri,Positive
781,RT https t co wp9ZLWnHHR Terimakasih PT Astra anda dan keluarga besar anda semoga semakin berjaya Terimakasih PT Warda,Negative
782,RT U ujian N nasional B batal K karena Corona,Neutral
783,Jauhi Corona dekati aku BubarkanCegahCorona,Negative
784,belum berhenti kerja kalo belum kena corona alias kerja diretail keras bos,Negative
785,RT Cegah Corona Jalan di Berbagai Daerah Disemprot Disinfektan https t co ug4cHyFJxM,Neutral
786,RT Bukan masalah izin sih Ini masalah kesadaran diri dan tidak egois memikirkan kepentingan yg lain bukan cuma utk diri sendiri,Positive
787,RT mampus remedial moral semua itu https t co OnlHzXKmsy,Negative
788,RT Guru Besar UGM Meninggal Dunia Usai Positif Virus Corona https t co 6NXVRgfGEd,Neutral
789,RT Ahli Respons Kematian Corona di RI Disebut Tinggi di Dunia https t co dEE1rpZlrz,Neutral
790,RT tompi Ini masa sulit utk semua memaki2 dg umpatan kasar gak akan menyelesaikn masalah Bersabar lbh banyak Mari semua bergerak dg,Positive
791,Dampak Corona Kemendikbud DPR Sepakat Tiadakan UN https t co ouBki3s7yv,Neutral
792,RT Polri Akan Bubarkan Kerumunan untuk Cegah Corona BubarkanCegahCorona https t co 99fS18RqRC,Positive
793,RT yang paling berhak dapat rapid test kit corona berdasarkan urutan prioritas 1 Tenaga medis 2 Keluarga tenaga medis 3 K,Positive
794,RT Besan dari Pemimpin Spiritual Iran Ayatollah Ali Khamenei meninggal karena virus corona COVID 19 Hal ini dikabarkan o,Neutral
795,RT Virus corona akan musnah Kemudian datanglah ramadhan dengan segala kebaikan di dalamnya dengan izin Allah Amiin,Positive
796,mmf corona tdk boleh sentuh sentuh,Neutral
797,Orangtua Positif Corona Kini Dede Tinggal Sementara di Rumah Ridwan Kamil Aku Rindu Ayah Bunda https t co xqO3eZR9lH,Neutral
798,Awalnya Takut Bintang Emon Tak Sangka Video DPO Corona Jadi Viral https t co FSrqS6cbM9,Neutral
799,RT Dirumah aja Negatif Corona Positif depresi,Neutral
800,RT Video ajakan menangkal virus corona ini lucu dan mendidik dan juga penuh sindiran sisi lain dari kehidupan umat Hindu,Neutral
801,Christopher Nolan Bicara Soal Dampak Besar Corona Bagi Industri Film Dunia https t co 3yYa8dCQMP https t co 6Aj8MhtYQ1,Neutral
802,Syuting Film Perilisan Album Hingga Konser Idola K Pop Batal karena Corona https t co AkPxHrEf3H,Neutral
803,RT yang paling berhak dapat rapid test kit corona berdasarkan urutan prioritas 1 Tenaga medis 2 Keluarga tenaga medis 3 K,Positive
804,RT Virus corona akan musnah Kemudian datanglah ramadhan dengan segala kebaikan di dalamnya dengan izin Allah Amiin,Positive
805,RT mampus remedial moral semua itu https t co OnlHzXKmsy,Negative
806,Fakta Bintang Emon Komika di Balik Video Viral Jangan Remehin Corona https t co QkCx956lUP,Neutral
807,Dokter dan Perawat Dinilai Lebih Butuh Rapid Test Corona Dibandingkan Anggota DPR https t co CeiEFVDkQn,Positive
808,RT Anggota dpr dites corona malah positif korupsi,Negative
809,RT Dirumah aja Negatif Corona Positif depresi,Neutral
810,RT mampus remedial moral semua itu https t co OnlHzXKmsy,Negative
811,RT Bukan masalah izin sih Ini masalah kesadaran diri dan tidak egois memikirkan kepentingan yg lain bukan cuma utk diri sendiri,Positive
812,RT Beda Data dengan Pusat 4nies Sebut Pasien Corona Meninggal di DKI 15 Orang 4nies Selangkah Lebih Ngawur Kalau Tidak Be,Neutral
813,RT Cegah Penyebaran Virus Corona Pusat Lab Narkotika BNN Semprot Seluruh Area Gedung https t co Lhd8wk9qi8,Neutral
814,RT Guru Besar UGM Yogyakarta Iwan Dwiprahasto yang telah dirawat beberapa hari karena positif terinfeksi virus Corona meninggal d,Neutral
815,RT Info corona disebuah tempat peribadatan di Bandung kemungkinan 1000 jamaatnya terancam diisolasi akibat pemimpin jamaat,Negative
816,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
817,RT Ayoo gaes yang udah libur dan bisa dirumah aja plis banget social distancing biar bisa memutus rantai corona dan biar kita,Positive
818,RT Jokowi Ungkap Alasan Tak Tetapkan Lockdown Corona https t co oDMGq371vw,Negative
819,RT Pak itu lemotnya super ampuun tapi ingin dibilang kerja keras Contohnya usulan Wisma Atlet utk RS,Negative
820,ismutarto Sudah sedih corona ditambah sedih dompet kak,Negative
821,RT yang paling berhak dapat rapid test kit corona berdasarkan urutan prioritas 1 Tenaga medis 2 Keluarga tenaga medis 3 K,Positive
822,RT kesenjangan sosial yang nyata diperlihatkan oleh berita ini https t co nmo6Y8QsOk,Neutral
823,Corona cepet berakhiryaaa Aku kangen sekolah apalagi seseorang di dalamnya Hehehe,Positive
824,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
825,Tugas Negara adalah melindungi rakyatnya jangan biarkan corona menginvasi tanpa perlindungan LawanHerdImmunity https t co EnNLOgxipw,Positive
826,RT yang paling berhak dapat rapid test kit corona berdasarkan urutan prioritas 1 Tenaga medis 2 Keluarga tenaga medis 3 K,Positive
827,RT Saking banyaknya virus Corona nyebar minuman kesehatan sampai ludes gini Semoga lelah saya dan teman teman digantikan,Positive
828,Golden Thai Seafood Restaurant Penang Karena Virus Corona Restaurant I https t co FWmxTFcKXE via,Neutral
829,Menunggu persatuan kerajaan di Indonesia bersatu melawan corona,Neutral
830,PASANG MAKLUMAT KAPOLRI BRIGADIR FRANSISKUS AJAK WARGA CEGAH CORONA https t co 4k9slNwtal https t co 7ks7h1UOqd,Neutral
831,RT Anggota dpr dites corona malah positif korupsi,Negative
832,RT Virus corona akan musnah Kemudian datanglah ramadhan dengan segala kebaikan di dalamnya dengan izin Allah Amiin,Positive
833,RT Apa yang sebenarnya pemerintah perjuangankan dalam membantu rakyatnya melawan virus corona Sebuah utas lagi,Negative
834,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
835,RT Dirumah aja Negatif Corona Positif depresi,Neutral
836,RT mdk Kalo di jakarta ada bintangemon yg ngebahas corona dari sisi komedi mari kita sambut versi jowone alias enak banget mas,Positive
837,RT Walikota Pasien Corona yang Meninggal di Jakarta Barat 5 Orang https t co 8pEeuEqnRv vivanews,Neutral
838,RT Di tunggu ya bpak yg terhormat masa iya baju tnpa d minta bisa bagi gratis Ini masker pak lgi d butuhkn bngat Ne,Negative
839,RT Virus corona akan musnah Kemudian datanglah ramadhan dengan segala kebaikan di dalamnya dengan izin Allah Amiin,Positive
840,RT BreakingNews Presiden Jokowi memutuskan untuk meniadakan pelaksanaan ujian nasional UN tahun 2020 Keputusan ini untuk men,Neutral
841,Meanwhile disini CORONA TIDAK AKAN BERANI MASUK GEREJA DAN MENYENTUH UMATNYAAA https t co mOPs3yJJuF,Positive
842,RT Virus corona akan musnah Kemudian datanglah ramadhan dengan segala kebaikan di dalamnya dengan izin Allah Amiin,Positive
843,RT Virus corona akan musnah Kemudian datanglah ramadhan dengan segala kebaikan di dalamnya dengan izin Allah Amiin,Positive
844,RT Ayoo gaes yang udah libur dan bisa dirumah aja plis banget social distancing biar bisa memutus rantai corona dan biar kita,Positive
845,RT Info Anak Sosmed yang bilang dirinya ga dibayar diliput media online Gitu doank Faedahnya apa Woy Pers kau beri ruan,Negative
846,RT BreakingNews Presiden Jokowi memutuskan untuk meniadakan pelaksanaan ujian nasional UN tahun 2020 Keputusan ini untuk men,Neutral
847,RT Video ajakan menangkal virus corona ini lucu dan mendidik dan juga penuh sindiran sisi lain dari kehidupan umat Hindu,Neutral
848,RT Ini semacam korupsi memalukan banget karena menggunakan kedudukannya untuk mendapatkan keuntungan bagi diri dan keluarga,Positive
849,RT masa saat ini ketika kita membaca berita atau cerita tentang gejala virus corona atau COVID19 dan tiba2 kita merasa tenggoro,Positive
850,RT Tengok member study lagi seram dari corona,Neutral
851,RT Innalillahi wa innailaihi roji un Guru Besar UGM yang Positif Corona Meninggal Semoga amal ibadah Almarhum diterima Ny,Neutral
852,Paitnnya satu orang terpapar megang produk yg diproduksi ya terpapar semuanya karna kan ada https t co tJX1GopyAP,Positive
853,RT masa saat ini ketika kita membaca berita atau cerita tentang gejala virus corona atau COVID19 dan tiba2 kita merasa tenggoro,Positive
854,RT Suka tidak suka semua orang akan kena COVID19 Nanti sembuh sendiri kok Corona sama aja kayak flu Nggak apa2 c,Negative
855,RT Pesan Manis BTS untuk Tim Medis dan ARMY Hadapi Corona https t co WQwwzaSZQY,Neutral
856,RT Di saat para pengusaha bahu membahu galang dana bantu pemerintah Para politikus busuk Fadli Zon Mardani Ali Sera HNW sibu,Neutral
857,RT Video ajakan menangkal virus corona ini lucu dan mendidik dan juga penuh sindiran sisi lain dari kehidupan umat Hindu,Neutral
858,RT Video ajakan menangkal virus corona ini lucu dan mendidik dan juga penuh sindiran sisi lain dari kehidupan umat Hindu,Neutral
859,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
860,RT Whoahhh Berarti Anggota DPR yang maksa test Corona duluan itu lebih GOBLOK DARIPADA PKS Bayangin Kurang hina apa,Negative
861,RT Guru Besar UGM Meninggal Dunia Usai Positif Virus Corona https t co 6NXVRgfGEd,Neutral
862,RT 99 Kasus corona itu penting Namun kali ini bukan itu yang saya bahas Di tengah tengah wabah yang terjadi rencana pemerintah,Neutral
863,RT Anggota dpr dites corona malah positif korupsi,Negative
864,RT Ternyata masker dipakai bukan hy untuk orang yg sdh positif sakit corona saja tapi untuk yg sembuh juga Luar biasa menkes,Positive
865,RT Dirumah aja Negatif Corona Positif depresi,Neutral
866,corona memmang berbahay https t co I8b0Rgl2N7,Positive
867,RT Antisipasi Penyebaran Virus Corona Kendaraan Keluar Masuk Magelang Disemprot Disinfektan https t co OcC32NgUxL Jaten,Neutral
868,RT mdk Kalo di jakarta ada bintangemon yg ngebahas corona dari sisi komedi mari kita sambut versi jowone alias enak banget mas,Positive
869,Lagi krisis kehidupan wkwk corona dimana mana pintu akherat terbuka malekat lagi sibuk ngurus notulensi https t co RjES49nwbB,Positive
870,RT Mustahil Covid 19 akan sembuh sebelum ramadhan Tgok angka setiap hari yang cecah 100 mustahil utk kita kekang corona Ak,Neutral
871,RT Kalau mau jujur saya memang sangat takut dengan virus corona Tapi saya lebih takut kalau tidak bisa kasih makan keluarga,Positive
872,RT Dokter dan Perawat Dinilai Lebih Butuh Rapid Test Corona Dibandingkan Anggota DPR https t co vMgFVhjWZU,Positive
873,RT nakula Setelah melakukan LockDown secara pribadi ternyata yang paling berat adalah melawan rasa bosan Coba aku punya perempuan,Negative
874,RT Warga AS Tewas Usai Tenggak Chloroquine untuk Cegah Corona https t co gNSJEgBCid,Neutral
875,RT Anggota dpr dites corona malah positif korupsi,Negative
876,RT BreakingNews Presiden Jokowi memutuskan untuk meniadakan pelaksanaan ujian nasional UN tahun 2020 Keputusan ini untuk men,Neutral
877,Demi Keselamatan Siswa dari Corona Pemerintah Tiadakan UN SD Hingga SMA https t co l55uIYkkRZ https t co E7HMET2RH9,Neutral
878,RT Dirumah aja Negatif Corona Positif depresi,Neutral
879,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
880,RT Tokopedia OVO dan Grab mendonasikan masing masing Rp 1 miliar total Rp 3 miliar untuk membantu memerangi COVID 19 https,Positive
881,RT TOLONG BANTU SHARE DONG GA TEGA AKU LIATNYA SEDANG ADA WABAH CORONA KAYAKGINI UNBK https t co 5xHsoEYYcx,Positive
882,RT Virus corona akan musnah Kemudian datanglah ramadhan dengan segala kebaikan di dalamnya dengan izin Allah Amiin,Positive
883,lah jangkan bali rang di kampung2 di kabupaten masih ada kok yang ngadain nikahan sampe malem dangduta https t co p8tsk4wVhW,Neutral
884,RT Guru Besar UGM Yogyakarta Iwan Dwiprahasto yang telah dirawat beberapa hari karena positif terinfeksi virus Corona meninggal d,Neutral
885,RT Guru Besar UGM Meninggal Dunia Usai Positif Virus Corona https t co 6NXVRgfGEd,Neutral
886,RT news Efek virus corona kini sudah hampir merata di yogyakarta termasuk Pasar Beringharjo yang sudah mulai menutup toko toko da,Neutral
887,RT Warga AS Tewas Usai Tenggak Chloroquine untuk Cegah Corona https t co gNSJEgBCid,Neutral
888,RT Alhamdulillah malam ini tiba 100 ribu alat rapid testing corona dan 50 ribu masker untuk digunakan di Jakarta Terima,Neutral
889,RT Dirumah aja Negatif Corona Positif depresi,Neutral
890,RT jsp Pagi barusan saya di WA teman saya Angga dr Gunung Kidul Dari percakapan pendek ini semoga kita semakin memahami arti pen,Neutral
891,RT mdk Kalo di jakarta ada bintangemon yg ngebahas corona dari sisi komedi mari kita sambut versi jowone alias enak banget mas,Positive
892,Pasien Positif Corona yang Sembuh Tak Akan Terinfeksi Lagi Namun Ada Bagian Tubuh yang Bermasalah https t co cfcR9gPotc via,Neutral
893,RT Anggota dpr dites corona malah positif korupsi,Negative
894,RT yang paling berhak dapat rapid test kit corona berdasarkan urutan prioritas 1 Tenaga medis 2 Keluarga tenaga medis 3 K,Positive
895,RT Nico READ THIS please kalau ga penting penting amat mending dirumahaja kecuali memang yg gbs wfh biar kita semua negatif coron,Positive
896,RT Guru Besar UGM Meninggal Dunia Usai Positif Virus Corona https t co 6NXVRgfGEd,Neutral
897,RT Virus corona akan musnah Kemudian datanglah ramadhan dengan segala kebaikan di dalamnya dengan izin Allah Amiin,Positive
898,RT Erick Thohir Bakal Duplikasi RS Darurat Corona Wisma Atlet https t co eIkoX6E729,Neutral
899,RT Mereka DIAM saat wabah muncul DIAM saat masker langka DIAM saat dokter jd korban DIAM saat test Corona tak terjangkau rakyat,Negative
900,RT BreakingNews Presiden Jokowi memutuskan untuk meniadakan pelaksanaan ujian nasional UN tahun 2020 Keputusan ini untuk men,Neutral
901,RT Kalo bole usul saya setuju mereka didahulukan untuk tes vaksin corona Bukan test kit c,Positive
902,RT Wanita ini berbagi cerita sedih soal ayah dan ibunya yang meninggal karena virus Corona hingga ketika dikuburkan tak ada pela,Neutral
903,RT Guru Besar UGM Meninggal Dunia Usai Positif Virus Corona https t co 6NXVRgfGEd,Neutral
904,RT Kesehatan jiwa saat Corona juga butuh dijaga Info dari Perhimpunan Dokter Spesialis Kedokteran Jiwa Indonesia PDSKJI https,Positive
905,RT Prosedur ketat dilakukan dalam penanganan jenazah Guru Besar Farmakologi UGM Prof Iwan Dwiprahasto yang meninggal di RSUP Dr,Neutral
906,RT Pak kenapa mereka didahulukan Orang2 ini resiko rendah Mereka gak pernah berdesakan di kereta Meskipun bagi,Positive
907,RT Tambahan 5 Ga enak badan TETAP DIAM DI RUMAH liat lagi nomor 2 Coba cek risiko dan gejalanya di https t co H2UcSz4XVe,Negative
908,RT Video ajakan menangkal virus corona ini lucu dan mendidik dan juga penuh sindiran sisi lain dari kehidupan umat Hindu,Neutral
909,RT yang paling berhak dapat rapid test kit corona berdasarkan urutan prioritas 1 Tenaga medis 2 Keluarga tenaga medis 3 K,Positive
910,Ini orang rumah so gila deng Corona masa di kamar dia suruh pake masker olo,Negative
911,Kapankah Corona ini akan berakhir,Negative
912,Dear Corona Maaf kita Udahan yahh,Negative
913,RT Pertamina kembali menyerahkan bantuan untuk pencegahan penyebaran Virus Corona di Jayapura berupa tandon air cuci tangan da,Neutral
914,Cie lu masuk berita https t co Uws4MMLHv7,Neutral
915,RT Ria Ricis diprotes oleh tetangganya karena syuting dengan banyak orang di tengah pandemi corona Namun pihak sang YouTuber me,Negative
916,RT mampus remedial moral semua itu https t co OnlHzXKmsy,Negative
917,RT Tengok member study lagi seram dari corona,Neutral
918,RT Tes Corona Standar Moral Anggota DPR Dinilai Sangat Rendah https t co rRwQ2kOOz9,Neutral
919,RT Dirumah aja Negatif Corona Positif depresi,Neutral
920,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
921,RT Innalillahi wa innailaihi roji un Guru Besar UGM yang Positif Corona Meninggal Semoga amal ibadah Almarhum diterima Ny,Neutral
922,Yes anurag ji jaldi se bs corona khatam ho,Neutral
923,Buka wa corona Buka ig corona Buka tweet corona Buka fb corona Nonton tv corona Di grub bahas juga corona Ya Allah https t co cHdnFfCxzl,Negative
924,RT Salah satu yang juga menakutkan dari virus Corona adalah sikap orang orang yang tak peduli bebal dan egois https t co WB,Positive
925,RT Ilham Kuliah dliburkan gak kena corona malah kena depresi gara gara tugas yg amat banyak Dah kayak bintang kecil,Neutral
926,RT Mustahil Covid 19 akan sembuh sebelum ramadhan Tgok angka setiap hari yang cecah 100 mustahil utk kita kekang corona Ak,Neutral
927,Madonna Bahas Corona Sambil Berendam Netizen Sebut Wajahnya Kebanyakan Botox Ma https t co 0hd66G1idW,Neutral
928,RT yang paling berhak dapat rapid test kit corona berdasarkan urutan prioritas 1 Tenaga medis 2 Keluarga tenaga medis 3 K,Positive
929,RT yang paling berhak dapat rapid test kit corona berdasarkan urutan prioritas 1 Tenaga medis 2 Keluarga tenaga medis 3 K,Positive
930,RT Breaking News Gubernur Pujaan Umat Edy Rahmayadi Masuk ODP Virus Corona https t co T7wRdeftYQ,Neutral
931,RT mdk Kalo di jakarta ada bintangemon yg ngebahas corona dari sisi komedi mari kita sambut versi jowone alias enak banget mas,Positive
932,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
933,RT Bukan masalah izin sih Ini masalah kesadaran diri dan tidak egois memikirkan kepentingan yg lain bukan cuma utk diri sendiri,Positive
934,RT Rencananya UN dihapuskan pada 2021 nanti Namun akibat pandemi virus Corona penghapusan UN menjadi lebih cepat setahun dari,Neutral
935,RT yang paling berhak dapat rapid test kit corona berdasarkan urutan prioritas 1 Tenaga medis 2 Keluarga tenaga medis 3 K,Positive
936,RT Pak tahu siapa yg seharusnya didahulukan test Mereka yg harus tetap bekerja di RS dgn resiko tinggi dan mereka,Positive
937,Dampak positif dri corona Rumah yang biasany sepi karna kerja dan urusan masing masing skrg lengkap kumpul diru https t co aX61iwXKLR,Neutral
938,Miris Rumah sakit di Spanyol tak bisa lagi menampung pasien virus corona Bahkan banyak pasien yang terpaksa dira https t co fB8v9u2DwV,Neutral
939,RT Dirumah aja Negatif Corona Positif depresi,Neutral
940,RT Dirumah aja Negatif Corona Positif depresi,Neutral
941,RT Video ajakan menangkal virus corona ini lucu dan mendidik dan juga penuh sindiran sisi lain dari kehidupan umat Hindu,Neutral
942,RT Mengapa sekolah sekolah seharusnya lebih rileks urusan tugas akademis apalagi di tengah pandemi Corona A THREAD,Neutral
943,Jika masih ada tim medis garda depan yang meninggal karena anda memborong semua perlengkapan yang mana mereka lebih https t co IWVN4ECnNg,Negative
944,14 hari dirumah aja Negatif Corona Doi positif HIV,Neutral
945,RT Perhatian Tokopedia menutup permanen ribuan toko online yang menjual produk kesehatan untuk pengobatan corona dengan harga g,Negative
946,RT Dikasih tau buat diri lo sendiri malah ketawa ketawa anjing malah bilang gw kira anak sekolah doang njir eh anjing,Negative
947,RT Lelah dengan berita corona,Negative
948,RT Anggota dpr dites corona malah positif korupsi,Negative
949,RT Pemulung Tua di Bogor Diduga Corona Tanpa Perawatan Medis https t co Zz8bjvKa5L,Neutral
950,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
951,RT corona bukan aib jangan dijadikan bahan cemoohan tau gak akibatnya nanti semakin banyak orang mengalami gejala trs gamau p,Negative
952,RT Lawas Alhamdulillah pandemik Corona sudah berakhir mari kita laksanakan ibadah puasa bagi yang muslim dengan sebaik baiknya,Positive
953,RT jsp Pagi barusan saya di WA teman saya Angga dr Gunung Kidul Dari percakapan pendek ini semoga kita semakin memahami arti pen,Neutral
954,RT mampus remedial moral semua itu https t co OnlHzXKmsy,Negative
955,RT Corona ka tw pta nhi ye lockdown meri jaan nikal rha h sakhat wali boriat ho rhi h yrrr,Negative
956,RT Anggota dpr dites corona malah positif korupsi,Negative
957,RT Jejak Digital tentang corona VirusChina https t co gYp1DzG65C,Neutral
958,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
959,RT Wanita ini berbagi cerita sedih soal ayah dan ibunya yang meninggal karena virus Corona hingga ketika dikuburkan tak ada pela,Neutral
960,RT Bukan masalah izin sih Ini masalah kesadaran diri dan tidak egois memikirkan kepentingan yg lain bukan cuma utk diri sendiri,Positive
