no,text,polarity
709,RT Wakati Dunia yote Inapambana na ugonjwa wa Corona Kule kwetu iringa mjini CCM wanahangaika kujaribu kununua madiwani wa C,Neutral
710,RT Virus corona akan musnah Kemudian datanglah ramadhan dengan segala kebaikan di dalamnya dengan izin Allah Amiin,Neutral
711,RT Virus corona akan musnah Kemudian datanglah ramadhan dengan segala kebaikan di dalamnya dengan izin Allah Amiin,Neutral
712,RT Ayoo gaes yang udah libur dan bisa dirumah aja plis banget social distancing biar bisa memutus rantai corona dan biar kita,Positive
713,RT Info Anak Sosmed yang bilang dirinya ga dibayar diliput media online Gitu doank Faedahnya apa Woy Pers kau beri ruan,Neutral
714,RT BreakingNews Presiden Jokowi memutuskan untuk meniadakan pelaksanaan ujian nasional UN tahun 2020 Keputusan ini untuk men,Neutral
715,RT Video ajakan menangkal virus corona ini lucu dan mendidik dan juga penuh sindiran sisi lain dari kehidupan umat Hindu,Neutral
716,RT Ini semacam korupsi memalukan banget karena menggunakan kedudukannya untuk mendapatkan keuntungan bagi diri dan keluarga,Neutral
717,RT masa saat ini ketika kita membaca berita atau cerita tentang gejala virus corona atau COVID19 dan tiba2 kita merasa tenggoro,Neutral
718,RT Tengok member study lagi seram dari corona,Neutral
719,RT Innalillahi wa innailaihi roji un Guru Besar UGM yang Positif Corona Meninggal Semoga amal ibadah Almarhum diterima Ny,Neutral
720,Paitnnya satu orang terpapar megang produk yg diproduksi ya terpapar semuanya karna kan ada https t co tJX1GopyAP,Neutral
721,RT masa saat ini ketika kita membaca berita atau cerita tentang gejala virus corona atau COVID19 dan tiba2 kita merasa tenggoro,Neutral
722,RT Suka tidak suka semua orang akan kena COVID19 Nanti sembuh sendiri kok Corona sama aja kayak flu Nggak apa2 c,Neutral
723,RT Pesan Manis BTS untuk Tim Medis dan ARMY Hadapi Corona https t co WQwwzaSZQY,Neutral
724,RT Di saat para pengusaha bahu membahu galang dana bantu pemerintah Para politikus busuk Fadli Zon Mardani Ali Sera HNW sibu,Neutral
725,RT Video ajakan menangkal virus corona ini lucu dan mendidik dan juga penuh sindiran sisi lain dari kehidupan umat Hindu,Neutral
726,RT Video ajakan menangkal virus corona ini lucu dan mendidik dan juga penuh sindiran sisi lain dari kehidupan umat Hindu,Neutral
727,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
728,RT Whoahhh Berarti Anggota DPR yang maksa test Corona duluan itu lebih GOBLOK DARIPADA PKS Bayangin Kurang hina apa,Neutral
729,RT BreakingNews Presiden Jokowi memutuskan untuk meniadakan pelaksanaan ujian nasional UN tahun 2020 Keputusan ini untuk men,Neutral
730,RT Guru Besar UGM Meninggal Dunia Usai Positif Virus Corona https t co 6NXVRgfGEd,Neutral
731,RT 99 Kasus corona itu penting Namun kali ini bukan itu yang saya bahas Di tengah tengah wabah yang terjadi rencana pemerintah,Neutral
732,RT Anggota dpr dites corona malah positif korupsi,Neutral
733,RT Ternyata masker dipakai bukan hy untuk orang yg sdh positif sakit corona saja tapi untuk yg sembuh juga Luar biasa menkes,Neutral
734,RT Dirumah aja Negatif Corona Positif depresi,Neutral
735,corona memmang berbahay https t co I8b0Rgl2N7,Neutral
736,RT Antisipasi Penyebaran Virus Corona Kendaraan Keluar Masuk Magelang Disemprot Disinfektan https t co OcC32NgUxL Jaten,Neutral
737,RT mdk Kalo di jakarta ada bintangemon yg ngebahas corona dari sisi komedi mari kita sambut versi jowone alias enak banget mas,Neutral
738,Lagi krisis kehidupan wkwk corona dimana mana pintu akherat terbuka malekat lagi sibuk ngurus notulensi https t co RjES49nwbB,Neutral
739,RT Mustahil Covid 19 akan sembuh sebelum ramadhan Tgok angka setiap hari yang cecah 100 mustahil utk kita kekang corona Ak,Neutral
740,RT Kalau mau jujur saya memang sangat takut dengan virus corona Tapi saya lebih takut kalau tidak bisa kasih makan keluarga,Neutral
741,RT Dokter dan Perawat Dinilai Lebih Butuh Rapid Test Corona Dibandingkan Anggota DPR https t co vMgFVhjWZU,Neutral
742,RT nakula Setelah melakukan LockDown secara pribadi ternyata yang paling berat adalah melawan rasa bosan Coba aku punya perempuan,Neutral
743,RT Warga AS Tewas Usai Tenggak Chloroquine untuk Cegah Corona https t co gNSJEgBCid,Neutral
744,RT Anggota dpr dites corona malah positif korupsi,Neutral
745,RT BreakingNews Presiden Jokowi memutuskan untuk meniadakan pelaksanaan ujian nasional UN tahun 2020 Keputusan ini untuk men,Neutral
746,Demi Keselamatan Siswa dari Corona Pemerintah Tiadakan UN SD Hingga SMA https t co l55uIYkkRZ https t co E7HMET2RH9,Neutral
747,RT Dirumah aja Negatif Corona Positif depresi,Neutral
748,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
749,RT Tokopedia OVO dan Grab mendonasikan masing masing Rp 1 miliar total Rp 3 miliar untuk membantu memerangi COVID 19 https,Neutral
750,RT TOLONG BANTU SHARE DONG GA TEGA AKU LIATNYA SEDANG ADA WABAH CORONA KAYAKGINI UNBK https t co 5xHsoEYYcx,Neutral
751,RT Virus corona akan musnah Kemudian datanglah ramadhan dengan segala kebaikan di dalamnya dengan izin Allah Amiin,Neutral
752,RT Bukan masalah izin sih Ini masalah kesadaran diri dan tidak egois memikirkan kepentingan yg lain bukan cuma utk diri sendiri,Neutral
753,Wabah corona menunjukkan wajah kapitalisme sebenarnya tidakkah engkau merindukan islam untuk mengatur kehidupan https t co KEIEkFMplg,Neutral
754,RT mdk Kalo di jakarta ada bintangemon yg ngebahas corona dari sisi komedi mari kita sambut versi jowone alias enak banget mas,Neutral
755,RT Senayan City Lippo Puri Mal dan Central Park tutup mulai 23 Maret hingga 5 April untuk cegah penyebaran corona kumparanNE,Neutral
756,RT mdk Kalo di jakarta ada bintangemon yg ngebahas corona dari sisi komedi mari kita sambut versi jowone alias enak banget mas,Neutral
757,RT Ayoo gaes yang udah libur dan bisa dirumah aja plis banget social distancing biar bisa memutus rantai corona dan biar kita,Positive
758,RT mampus remedial moral semua itu https t co OnlHzXKmsy,Neutral
759,RT Dirumah aja Negatif Corona Positif depresi,Neutral
760,RT Dirumah aja Negatif Corona Positif depresi,Neutral
761,RT UNBK kini berada di peringkat teratas trending topik Twitter Indonesia kumparanTECH https t co 8iuLwKNPS8,Neutral
762,Ada gak yang lagi putus atau rencana mau mutusin pasangannya pake alasan karena wabah corona dan saatnya bertaubat,Neutral
763,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
764,RT masa saat ini ketika kita membaca berita atau cerita tentang gejala virus corona atau COVID19 dan tiba2 kita merasa tenggoro,Neutral
765,RT Anggota dpr dites corona malah positif korupsi,Neutral
766,RT yang paling berhak dapat rapid test kit corona berdasarkan urutan prioritas 1 Tenaga medis 2 Keluarga tenaga medis 3 K,Neutral
767,RT Video ajakan menangkal virus corona ini lucu dan mendidik dan juga penuh sindiran sisi lain dari kehidupan umat Hindu,Neutral
768,RT Dirumah aja Negatif Corona Positif depresi,Neutral
769,RT Bukan masalah izin sih Ini masalah kesadaran diri dan tidak egois memikirkan kepentingan yg lain bukan cuma utk diri sendiri,Neutral
770,RT Wish 2020 Corona selesai terus bahagia dan punya duit banyak Udah itu aja dulu gamau yang macem macem,Neutral
771,Teruntuk kamu yang biasanya ngajak putus alesanya mau Fokus UN Sekarang UN di tiadakan Ku tunggu alasan terbarumu https t co KmwoAKkE1u,Neutral
772,RT Video ajakan menangkal virus corona ini lucu dan mendidik dan juga penuh sindiran sisi lain dari kehidupan umat Hindu,Neutral
773,RT news Efek virus corona kini sudah hampir merata di yogyakarta termasuk Pasar Beringharjo yang sudah mulai menutup toko toko da,Neutral
774,RT abis corona clear aku mau peluk pacarku 10 jam gamau tau,Positive
775,Corona now Hantavirus Wa dem ppl ya deh pon https t co k36LpC8DOb,Neutral
776,RT mampus remedial moral semua itu https t co OnlHzXKmsy,Neutral
777,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
778,RT Video ajakan menangkal virus corona ini lucu dan mendidik dan juga penuh sindiran sisi lain dari kehidupan umat Hindu,Neutral
779,RT Ketika Habib Ali al Jufri Bertanya Habib Umar Ihwal Corona https t co gH4PSJ67L2 https t co zrL9XyfMxr,Neutral
780,RT Anggota dpr dites corona malah positif korupsi,Neutral
781,U Ujian N Nasional B Batal K Karena corona UNBK,Neutral
782,Tugas Negara adalah melindungi rakyatnya jangan biarkan corona menginvasi tanpa perlindungan LawanHerdImmunity https t co pq9oQI2kEV,Neutral
783,RT Virus corona akan musnah Kemudian datanglah ramadhan dengan segala kebaikan di dalamnya dengan izin Allah Amiin,Neutral
784,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
785,Woy corona cepetan napa lu pergi ah,Neutral
786,RT Mustahil Covid 19 akan sembuh sebelum ramadhan Tgok angka setiap hari yang cecah 100 mustahil utk kita kekang corona Ak,Neutral
787,Pengen ciuman tapi takut corona,Neutral
788,RT Terlalu cepat dipublikasikan Presiden Jokowi sudah sidak Ternyata belum siap Kasihan rakyat yg PDP antri tanpa kejelasan,Neutral
789,RT yang paling berhak dapat rapid test kit corona berdasarkan urutan prioritas 1 Tenaga medis 2 Keluarga tenaga medis 3 K,Neutral
790,RT Dirumah aja Negatif Corona Positif depresi,Neutral
791,RT Tes Masal Covid 19 atau Corona dimulai Rabu 24 Maret 2020 Namun hanya sebagian warga yang bisa mengikuti tes tersebut Bagi,Neutral
792,RT Warga AS Tewas Usai Tenggak Chloroquine untuk Cegah Corona https t co gNSJEgBCid,Neutral
793,RT Guru Besar UGM Meninggal Dunia Usai Positif Virus Corona https t co 6NXVRgfGEd,Neutral
794,RT Mengapa sekolah sekolah seharusnya lebih rileks urusan tugas akademis apalagi di tengah pandemi Corona A THREAD,Neutral
795,RT Prosedur ketat dilakukan dalam penanganan jenazah Guru Besar Farmakologi UGM Prof Iwan Dwiprahasto yang meninggal di RSUP Dr,Neutral
796,RT Bukan masalah izin sih Ini masalah kesadaran diri dan tidak egois memikirkan kepentingan yg lain bukan cuma utk diri sendiri,Neutral
797,RT https t co wp9ZLWnHHR Terimakasih PT Astra anda dan keluarga besar anda semoga semakin berjaya Terimakasih PT Warda,Neutral
798,RT U ujian N nasional B batal K karena Corona,Neutral
799,Jauhi Corona dekati aku BubarkanCegahCorona,Neutral
800,belum berhenti kerja kalo belum kena corona alias kerja diretail keras bos,Neutral
801,RT Cegah Corona Jalan di Berbagai Daerah Disemprot Disinfektan https t co ug4cHyFJxM,Neutral
802,RT Bukan masalah izin sih Ini masalah kesadaran diri dan tidak egois memikirkan kepentingan yg lain bukan cuma utk diri sendiri,Neutral
803,RT mampus remedial moral semua itu https t co OnlHzXKmsy,Neutral
804,RT Guru Besar UGM Meninggal Dunia Usai Positif Virus Corona https t co 6NXVRgfGEd,Neutral
805,RT Ahli Respons Kematian Corona di RI Disebut Tinggi di Dunia https t co dEE1rpZlrz,Neutral
806,RT tompi Ini masa sulit utk semua memaki2 dg umpatan kasar gak akan menyelesaikn masalah Bersabar lbh banyak Mari semua bergerak dg,Neutral
807,Dampak Corona Kemendikbud DPR Sepakat Tiadakan UN https t co ouBki3s7yv,Neutral
808,RT Polri Akan Bubarkan Kerumunan untuk Cegah Corona BubarkanCegahCorona https t co 99fS18RqRC,Neutral
809,RT yang paling berhak dapat rapid test kit corona berdasarkan urutan prioritas 1 Tenaga medis 2 Keluarga tenaga medis 3 K,Neutral
810,RT Besan dari Pemimpin Spiritual Iran Ayatollah Ali Khamenei meninggal karena virus corona COVID 19 Hal ini dikabarkan o,Neutral
811,RT Virus corona akan musnah Kemudian datanglah ramadhan dengan segala kebaikan di dalamnya dengan izin Allah Amiin,Neutral
812,mmf corona tdk boleh sentuh sentuh,Neutral
813,Orangtua Positif Corona Kini Dede Tinggal Sementara di Rumah Ridwan Kamil Aku Rindu Ayah Bunda https t co xqO3eZR9lH,Neutral
814,Awalnya Takut Bintang Emon Tak Sangka Video DPO Corona Jadi Viral https t co FSrqS6cbM9,Neutral
815,RT Dirumah aja Negatif Corona Positif depresi,Neutral
816,RT Video ajakan menangkal virus corona ini lucu dan mendidik dan juga penuh sindiran sisi lain dari kehidupan umat Hindu,Neutral
817,Christopher Nolan Bicara Soal Dampak Besar Corona Bagi Industri Film Dunia https t co 3yYa8dCQMP https t co 6Aj8MhtYQ1,Neutral
818,Syuting Film Perilisan Album Hingga Konser Idola K Pop Batal karena Corona https t co AkPxHrEf3H,Neutral
819,RT yang paling berhak dapat rapid test kit corona berdasarkan urutan prioritas 1 Tenaga medis 2 Keluarga tenaga medis 3 K,Neutral
820,RT Virus corona akan musnah Kemudian datanglah ramadhan dengan segala kebaikan di dalamnya dengan izin Allah Amiin,Neutral
821,RT mampus remedial moral semua itu https t co OnlHzXKmsy,Neutral
822,Fakta Bintang Emon Komika di Balik Video Viral Jangan Remehin Corona https t co QkCx956lUP,Neutral
823,Dokter dan Perawat Dinilai Lebih Butuh Rapid Test Corona Dibandingkan Anggota DPR https t co CeiEFVDkQn,Neutral
824,RT Anggota dpr dites corona malah positif korupsi,Neutral
825,RT Dirumah aja Negatif Corona Positif depresi,Neutral
826,RT mampus remedial moral semua itu https t co OnlHzXKmsy,Neutral
827,RT Bukan masalah izin sih Ini masalah kesadaran diri dan tidak egois memikirkan kepentingan yg lain bukan cuma utk diri sendiri,Neutral
828,RT Beda Data dengan Pusat 4nies Sebut Pasien Corona Meninggal di DKI 15 Orang 4nies Selangkah Lebih Ngawur Kalau Tidak Be,Neutral
829,RT Cegah Penyebaran Virus Corona Pusat Lab Narkotika BNN Semprot Seluruh Area Gedung https t co Lhd8wk9qi8,Neutral
830,RT Guru Besar UGM Yogyakarta Iwan Dwiprahasto yang telah dirawat beberapa hari karena positif terinfeksi virus Corona meninggal d,Neutral
831,RT Info corona disebuah tempat peribadatan di Bandung kemungkinan 1000 jamaatnya terancam diisolasi akibat pemimpin jamaat,Neutral
832,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
833,RT Ayoo gaes yang udah libur dan bisa dirumah aja plis banget social distancing biar bisa memutus rantai corona dan biar kita,Positive
834,RT Jokowi Ungkap Alasan Tak Tetapkan Lockdown Corona https t co oDMGq371vw,Neutral
835,RT Pak itu lemotnya super ampuun tapi ingin dibilang kerja keras Contohnya usulan Wisma Atlet utk RS,Positive
836,ismutarto Sudah sedih corona ditambah sedih dompet kak,Neutral
837,RT yang paling berhak dapat rapid test kit corona berdasarkan urutan prioritas 1 Tenaga medis 2 Keluarga tenaga medis 3 K,Neutral
838,RT kesenjangan sosial yang nyata diperlihatkan oleh berita ini https t co nmo6Y8QsOk,Neutral
839,Corona cepet berakhiryaaa Aku kangen sekolah apalagi seseorang di dalamnya Hehehe,Neutral
840,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
841,Tugas Negara adalah melindungi rakyatnya jangan biarkan corona menginvasi tanpa perlindungan LawanHerdImmunity https t co EnNLOgxipw,Neutral
842,RT yang paling berhak dapat rapid test kit corona berdasarkan urutan prioritas 1 Tenaga medis 2 Keluarga tenaga medis 3 K,Neutral
843,RT Saking banyaknya virus Corona nyebar minuman kesehatan sampai ludes gini Semoga lelah saya dan teman teman digantikan,Neutral
844,Golden Thai Seafood Restaurant Penang Karena Virus Corona Restaurant I https t co FWmxTFcKXE via,Positive
845,Menunggu persatuan kerajaan di Indonesia bersatu melawan corona,Neutral
846,PASANG MAKLUMAT KAPOLRI BRIGADIR FRANSISKUS AJAK WARGA CEGAH CORONA https t co 4k9slNwtal https t co 7ks7h1UOqd,Neutral
847,RT Anggota dpr dites corona malah positif korupsi,Neutral
848,RT Virus corona akan musnah Kemudian datanglah ramadhan dengan segala kebaikan di dalamnya dengan izin Allah Amiin,Neutral
849,RT Apa yang sebenarnya pemerintah perjuangankan dalam membantu rakyatnya melawan virus corona Sebuah utas lagi,Neutral
850,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
851,RT Dirumah aja Negatif Corona Positif depresi,Neutral
852,RT mdk Kalo di jakarta ada bintangemon yg ngebahas corona dari sisi komedi mari kita sambut versi jowone alias enak banget mas,Neutral
853,RT Walikota Pasien Corona yang Meninggal di Jakarta Barat 5 Orang https t co 8pEeuEqnRv vivanews,Neutral
854,RT Di tunggu ya bpak yg terhormat masa iya baju tnpa d minta bisa bagi gratis Ini masker pak lgi d butuhkn bngat Ne,Neutral
855,RT Virus corona akan musnah Kemudian datanglah ramadhan dengan segala kebaikan di dalamnya dengan izin Allah Amiin,Neutral
856,RT BreakingNews Presiden Jokowi memutuskan untuk meniadakan pelaksanaan ujian nasional UN tahun 2020 Keputusan ini untuk men,Neutral
857,Meanwhile disini CORONA TIDAK AKAN BERANI MASUK GEREJA DAN MENYENTUH UMATNYAAA https t co mOPs3yJJuF,Neutral
858,RT Wakati Dunia yote Inapambana na ugonjwa wa Corona Kule kwetu iringa mjini CCM wanahangaika kujaribu kununua madiwani wa C,Neutral
859,RT Virus corona akan musnah Kemudian datanglah ramadhan dengan segala kebaikan di dalamnya dengan izin Allah Amiin,Neutral
860,RT Virus corona akan musnah Kemudian datanglah ramadhan dengan segala kebaikan di dalamnya dengan izin Allah Amiin,Neutral
861,RT Ayoo gaes yang udah libur dan bisa dirumah aja plis banget social distancing biar bisa memutus rantai corona dan biar kita,Positive
862,RT Info Anak Sosmed yang bilang dirinya ga dibayar diliput media online Gitu doank Faedahnya apa Woy Pers kau beri ruan,Neutral
863,RT BreakingNews Presiden Jokowi memutuskan untuk meniadakan pelaksanaan ujian nasional UN tahun 2020 Keputusan ini untuk men,Neutral
864,RT Video ajakan menangkal virus corona ini lucu dan mendidik dan juga penuh sindiran sisi lain dari kehidupan umat Hindu,Neutral
865,RT Ini semacam korupsi memalukan banget karena menggunakan kedudukannya untuk mendapatkan keuntungan bagi diri dan keluarga,Neutral
866,RT masa saat ini ketika kita membaca berita atau cerita tentang gejala virus corona atau COVID19 dan tiba2 kita merasa tenggoro,Neutral
867,RT Tengok member study lagi seram dari corona,Neutral
868,RT Innalillahi wa innailaihi roji un Guru Besar UGM yang Positif Corona Meninggal Semoga amal ibadah Almarhum diterima Ny,Neutral
869,Paitnnya satu orang terpapar megang produk yg diproduksi ya terpapar semuanya karna kan ada https t co tJX1GopyAP,Neutral
870,RT masa saat ini ketika kita membaca berita atau cerita tentang gejala virus corona atau COVID19 dan tiba2 kita merasa tenggoro,Neutral
871,RT Suka tidak suka semua orang akan kena COVID19 Nanti sembuh sendiri kok Corona sama aja kayak flu Nggak apa2 c,Neutral
872,RT Pesan Manis BTS untuk Tim Medis dan ARMY Hadapi Corona https t co WQwwzaSZQY,Neutral
873,RT Di saat para pengusaha bahu membahu galang dana bantu pemerintah Para politikus busuk Fadli Zon Mardani Ali Sera HNW sibu,Neutral
874,RT Video ajakan menangkal virus corona ini lucu dan mendidik dan juga penuh sindiran sisi lain dari kehidupan umat Hindu,Neutral
875,RT Video ajakan menangkal virus corona ini lucu dan mendidik dan juga penuh sindiran sisi lain dari kehidupan umat Hindu,Neutral
876,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
877,RT Whoahhh Berarti Anggota DPR yang maksa test Corona duluan itu lebih GOBLOK DARIPADA PKS Bayangin Kurang hina apa,Neutral
878,RT Guru Besar UGM Meninggal Dunia Usai Positif Virus Corona https t co 6NXVRgfGEd,Neutral
879,RT 99 Kasus corona itu penting Namun kali ini bukan itu yang saya bahas Di tengah tengah wabah yang terjadi rencana pemerintah,Neutral
880,RT Anggota dpr dites corona malah positif korupsi,Neutral
881,RT Ternyata masker dipakai bukan hy untuk orang yg sdh positif sakit corona saja tapi untuk yg sembuh juga Luar biasa menkes,Neutral
882,RT Dirumah aja Negatif Corona Positif depresi,Neutral
883,corona memmang berbahay https t co I8b0Rgl2N7,Neutral
884,RT Antisipasi Penyebaran Virus Corona Kendaraan Keluar Masuk Magelang Disemprot Disinfektan https t co OcC32NgUxL Jaten,Neutral
885,RT mdk Kalo di jakarta ada bintangemon yg ngebahas corona dari sisi komedi mari kita sambut versi jowone alias enak banget mas,Neutral
886,Lagi krisis kehidupan wkwk corona dimana mana pintu akherat terbuka malekat lagi sibuk ngurus notulensi https t co RjES49nwbB,Neutral
887,RT Mustahil Covid 19 akan sembuh sebelum ramadhan Tgok angka setiap hari yang cecah 100 mustahil utk kita kekang corona Ak,Neutral
888,RT Kalau mau jujur saya memang sangat takut dengan virus corona Tapi saya lebih takut kalau tidak bisa kasih makan keluarga,Neutral
889,RT Dokter dan Perawat Dinilai Lebih Butuh Rapid Test Corona Dibandingkan Anggota DPR https t co vMgFVhjWZU,Neutral
890,RT nakula Setelah melakukan LockDown secara pribadi ternyata yang paling berat adalah melawan rasa bosan Coba aku punya perempuan,Neutral
891,RT Warga AS Tewas Usai Tenggak Chloroquine untuk Cegah Corona https t co gNSJEgBCid,Neutral
892,RT Anggota dpr dites corona malah positif korupsi,Neutral
893,RT BreakingNews Presiden Jokowi memutuskan untuk meniadakan pelaksanaan ujian nasional UN tahun 2020 Keputusan ini untuk men,Neutral
894,Demi Keselamatan Siswa dari Corona Pemerintah Tiadakan UN SD Hingga SMA https t co l55uIYkkRZ https t co E7HMET2RH9,Neutral
895,RT Dirumah aja Negatif Corona Positif depresi,Neutral
896,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
897,RT Tokopedia OVO dan Grab mendonasikan masing masing Rp 1 miliar total Rp 3 miliar untuk membantu memerangi COVID 19 https,Neutral
898,RT TOLONG BANTU SHARE DONG GA TEGA AKU LIATNYA SEDANG ADA WABAH CORONA KAYAKGINI UNBK https t co 5xHsoEYYcx,Neutral
899,RT Virus corona akan musnah Kemudian datanglah ramadhan dengan segala kebaikan di dalamnya dengan izin Allah Amiin,Neutral
900,lah jangkan bali rang di kampung2 di kabupaten masih ada kok yang ngadain nikahan sampe malem dangduta https t co p8tsk4wVhW,Neutral
901,RT Guru Besar UGM Yogyakarta Iwan Dwiprahasto yang telah dirawat beberapa hari karena positif terinfeksi virus Corona meninggal d,Neutral
902,RT Guru Besar UGM Meninggal Dunia Usai Positif Virus Corona https t co 6NXVRgfGEd,Neutral
903,RT news Efek virus corona kini sudah hampir merata di yogyakarta termasuk Pasar Beringharjo yang sudah mulai menutup toko toko da,Neutral
904,RT Warga AS Tewas Usai Tenggak Chloroquine untuk Cegah Corona https t co gNSJEgBCid,Neutral
905,RT Alhamdulillah malam ini tiba 100 ribu alat rapid testing corona dan 50 ribu masker untuk digunakan di Jakarta Terima,Neutral
906,RT Dirumah aja Negatif Corona Positif depresi,Neutral
907,RT jsp Pagi barusan saya di WA teman saya Angga dr Gunung Kidul Dari percakapan pendek ini semoga kita semakin memahami arti pen,Neutral
908,RT mdk Kalo di jakarta ada bintangemon yg ngebahas corona dari sisi komedi mari kita sambut versi jowone alias enak banget mas,Neutral
909,Pasien Positif Corona yang Sembuh Tak Akan Terinfeksi Lagi Namun Ada Bagian Tubuh yang Bermasalah https t co cfcR9gPotc via,Neutral
910,RT Anggota dpr dites corona malah positif korupsi,Neutral
911,RT yang paling berhak dapat rapid test kit corona berdasarkan urutan prioritas 1 Tenaga medis 2 Keluarga tenaga medis 3 K,Neutral
912,RT Nico READ THIS please kalau ga penting penting amat mending dirumahaja kecuali memang yg gbs wfh biar kita semua negatif coron,Neutral
913,RT Guru Besar UGM Meninggal Dunia Usai Positif Virus Corona https t co 6NXVRgfGEd,Neutral
914,RT Virus corona akan musnah Kemudian datanglah ramadhan dengan segala kebaikan di dalamnya dengan izin Allah Amiin,Neutral
915,RT Erick Thohir Bakal Duplikasi RS Darurat Corona Wisma Atlet https t co eIkoX6E729,Neutral
916,RT Mereka DIAM saat wabah muncul DIAM saat masker langka DIAM saat dokter jd korban DIAM saat test Corona tak terjangkau rakyat,Neutral
917,RT BreakingNews Presiden Jokowi memutuskan untuk meniadakan pelaksanaan ujian nasional UN tahun 2020 Keputusan ini untuk men,Neutral
918,RT Kalo bole usul saya setuju mereka didahulukan untuk tes vaksin corona Bukan test kit c,Neutral
919,RT Wanita ini berbagi cerita sedih soal ayah dan ibunya yang meninggal karena virus Corona hingga ketika dikuburkan tak ada pela,Neutral
920,RT Guru Besar UGM Meninggal Dunia Usai Positif Virus Corona https t co 6NXVRgfGEd,Neutral
921,RT Kesehatan jiwa saat Corona juga butuh dijaga Info dari Perhimpunan Dokter Spesialis Kedokteran Jiwa Indonesia PDSKJI https,Neutral
922,RT Prosedur ketat dilakukan dalam penanganan jenazah Guru Besar Farmakologi UGM Prof Iwan Dwiprahasto yang meninggal di RSUP Dr,Neutral
923,RT Pak kenapa mereka didahulukan Orang2 ini resiko rendah Mereka gak pernah berdesakan di kereta Meskipun bagi,Neutral
924,RT Tambahan 5 Ga enak badan TETAP DIAM DI RUMAH liat lagi nomor 2 Coba cek risiko dan gejalanya di https t co H2UcSz4XVe,Neutral
925,RT Video ajakan menangkal virus corona ini lucu dan mendidik dan juga penuh sindiran sisi lain dari kehidupan umat Hindu,Neutral
926,RT yang paling berhak dapat rapid test kit corona berdasarkan urutan prioritas 1 Tenaga medis 2 Keluarga tenaga medis 3 K,Neutral
927,Ini orang rumah so gila deng Corona masa di kamar dia suruh pake masker olo,Neutral
928,Kapankah Corona ini akan berakhir,Neutral
929,Dear Corona Maaf kita Udahan yahh,Neutral
930,RT Pertamina kembali menyerahkan bantuan untuk pencegahan penyebaran Virus Corona di Jayapura berupa tandon air cuci tangan da,Neutral
931,Cie lu masuk berita https t co Uws4MMLHv7,Neutral
932,RT Ria Ricis diprotes oleh tetangganya karena syuting dengan banyak orang di tengah pandemi corona Namun pihak sang YouTuber me,Neutral
933,RT mampus remedial moral semua itu https t co OnlHzXKmsy,Neutral
934,RT Tengok member study lagi seram dari corona,Neutral
935,RT Tes Corona Standar Moral Anggota DPR Dinilai Sangat Rendah https t co rRwQ2kOOz9,Neutral
936,RT Dirumah aja Negatif Corona Positif depresi,Neutral
937,RT BREAKINGNEWS Jokowi Resmi Tiadakan UN 2020 Dampak Wabah Corona https t co NM1yvTdesA,Neutral
938,RT Innalillahi wa innailaihi roji un Guru Besar UGM yang Positif Corona Meninggal Semoga amal ibadah Almarhum diterima Ny,Neutral
939,Yes anurag ji jaldi se bs corona khatam ho,Neutral
940,Buka wa corona Buka ig corona Buka tweet corona Buka fb corona Nonton tv corona Di grub bahas juga corona Ya Allah https t co cHdnFfCxzl,Neutral
941,RT Salah satu yang juga menakutkan dari virus Corona adalah sikap orang orang yang tak peduli bebal dan egois https t co WB,Neutral
942,RT Ilham Kuliah dliburkan gak kena corona malah kena depresi gara gara tugas yg amat banyak Dah kayak bintang kecil,Neutral
943,RT Mustahil Covid 19 akan sembuh sebelum ramadhan Tgok angka setiap hari yang cecah 100 mustahil utk kita kekang corona Ak,Neutral
944,Madonna Bahas Corona Sambil Berendam Netizen Sebut Wajahnya Kebanyakan Botox Ma https t co 0hd66G1idW,Neutral
945,RT yang paling berhak dapat rapid test kit corona berdasarkan urutan prioritas 1 Tenaga medis 2 Keluarga tenaga medis 3 K,Neutral
946,RT yang paling berhak dapat rapid test kit corona berdasarkan urutan prioritas 1 Tenaga medis 2 Keluarga tenaga medis 3 K,Neutral
